upedonid,peiid,pedon_key,site_key,siteiid,usiteid,pedlabsampnum,Yearlabel,year_source,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
86CA019048,124046,13917,13917,122302,S1986CA019048,87P0243,1986,site_obsdate,12/3/1986 0:00,12/1/1986 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,fine-loamy,36.5733337,-120.6324997,3951,4458
66-CA-05-017x,533465,52810,52084,543959,S1966-CA-05-017x,UCD6605017,2009,site_obsdate,1/23/2009 0:00,1/23/2009 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,fine-loamy,38.0650153,-120.5984105,3951,4453
67-CA-05-035x,533224,52854,52128,543718,S1967-CA-05-035x,UCD6705035,2009,site_obsdate,1/21/2009 0:00,1/21/2009 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,fine-loamy,38.3591087,-120.4964824,3951,4453
73-CA-05-065x,533804,52978,52252,544298,S1973-CA-05-065x,UCD7305065,2009,site_obsdate,2/27/2009 0:00,2/27/2009 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,fine-loamy,38.2903281,-120.6131671,3951,4453
73-CA-05-070x,533316,52983,52257,543810,S1973-CA-05-070x,UCD7305070,2009,site_obsdate,2/27/2009 0:00,2/27/2009 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,fine-loamy,38.2277433,-120.6794851,3951,4453
06ID055003,235003,33783,33587,236641,06ID055003,06N0941,2006,site_obsdate,8/27/2006 0:00,6/28/2006 0:00,inceptisols,xerepts,haploxerepts,lamellic haploxerepts,,47.7899306,-116.6516583,3964,4944
S09ID029001,383812,51813,51087,383703,09-KLM-003,10N0541,2009,site_obsdate,10/29/2009 0:00,10/29/2009 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,,44.4199715,-111.8013306,3964,4933
S1979ID041003,,75800,136396,,S1979ID041003,19N0250,1979,site_obsdate,,9/14/1979 0:00,inceptisols,xerepts,haploxerepts,vertic haploxerepts,,42.2101326,-111.9489975,3964,4937
1975ID039001,1119502,4005,4005,101483,S1975ID039001,40A4239,1975,site_obsdate,9/30/1975 0:00,9/30/1975 0:00,inceptisols,xerepts,haploxerepts,humic haploxerepts,loamy-skeletal,43.5462761,-115.2617645,3964,4936
S2003ID009007,143508,31287,31168,160692,S2003ID009007,04N0225,2003,site_obsdate,8/12/2003 0:00,12/2/2003 0:00,inceptisols,xerepts,haploxerepts,humic haploxerepts,loamy-skeletal,47.2919426,-116.62833404541016,3964,4921
08ID057011,426852,39559,38942,318322,S2008ID057011,09N0076,2008,site_obsdate,7/30/2008 0:00,7/30/2008 0:00,inceptisols,xerepts,haploxerepts,aquandic haploxerepts,coarse-loamy,46.8193054,-116.5971146,3964,4945
S2002ID009002,143065,30374,30258,151586,S2002ID009001,02N1051,2002,site_obsdate,6/18/2002 0:00,6/18/2002 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,47.1488876,-116.7816696,3964,4921
S2002ID009002,143131,30375,30259,151615,S2002ID009002,02N1052,2002,site_obsdate,8/1/2002 0:00,6/20/2002 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,47.1091652,-116.9661102,3964,4921
S2005ID009001,813152,33301,33155,784101,S2005ID009001,05N0875,2013,site_obsdate,3/21/2013 0:00,3/21/2013 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,47.3493056,-116.4223333,3964,4921
S2013ID049003,885906,70519,68546,902792,2013ID049003,14N0137,2013,site_obsdate,10/21/2013 0:00,8/14/2013 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,coarse-loamy,45.7934944,-115.9208917,3964,4941
S1993ID021005,1196803,20812,20812,101415,S1993ID021005,94P0244,1993,site_obsdate,10/13/1993 0:00,10/13/1993 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,loamy-skeletal,48.7112541,-116.4230118,3964,4927
S1993ID021002,1196797,20809,20809,101412,S1993ID021002,94P0241,1993,site_obsdate,10/14/1993 0:00,10/14/1993 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,sandy,48.5318108,-116.4588394,3964,4927
S1999OR023004,108718,24616,24616,108704,S1999OR023004,99P0582,1999,site_obsdate,,7/27/1999 0:00,inceptisols,xerepts,haploxerepts,lithic haploxerepts,,44.5643425,-119.0786133,3991,6524
03OR037001,157896,31220,31101,162251,03-JFD-01,04N0392,2003,site_obsdate,6/12/2003 0:00,6/10/2003 0:00,inceptisols,vitrands,haploxerepts,vitrandic haploxerepts,,42.9562263,-121.1808243,3991,6531
04OR049001,198480,33089,32947,200879,04-RAW-001,05N0676,2004,site_obsdate,9/15/2004 0:00,9/15/2004 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,,45.1048317,-119.4960022,3991,6537
S2006OR071001,205227,33775,33579,207296,S2006OR071,06N0913,2006,site_obsdate,4/26/2006 0:00,4/26/2006 0:00,inceptisols,xerepts,haploxerepts,humic haploxerepts,,45.1816673,-123.4280548,3991,6548
S1993OR063001,105274,20740,20740,105291,S1993OR063001,94P0168,1993,site_obsdate,3/5/1993 0:00,3/3/1993 0:00,inceptisols,xerepts,haploxerepts,lithic haploxerepts,loamy-skeletal,45.6755562,-117.6591644,3991,6544
S1999OR003005,108541,25180,25180,108527,S1999OR003005,00P0498,1999,site_obsdate,,12/8/1999 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,loamy-skeletal,44.6866684,-123.2900009,3991,6514
S1992OR063013,105267,20066,20066,105284,S1992OR063013,93P0339,1992,site_obsdate,10/12/1992 0:00,10/10/1992 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,45.29055404663086,-116.94083404541016,3991,6544
S2004WA009001,154077,30827,30710,158137,04-MPR-03,04N0756,2004,site_obsdate,3/23/2004 0:00,3/23/2004 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,,48.0636673,-123.2285538,4006,7372
S2004WA031001,154080,30828,30711,158138,04-MPR-04,04N0757,2004,site_obsdate,3/24/2004 0:00,3/24/2004 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,,48.0771369934082,-122.800972,4006,7383
S2011WA047001,1018780,66074,64149,654486,S2011WA047001,13N0366,2011,site_obsdate,11/16/2012 0:00,6/30/2011 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,,48.9516678,-118.9861145,4006,7391
S1968WA063001,106860,5513,5513,106877,S1968WA063001,68C0100,1968,site_obsdate,6/1/1968 0:00,6/1/1968 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,47.8288879,-117.2622223,4006,7399
91WA077102,958481,18223,18223,976775,91WA077102,91P0801,1991,site_obsdate,,6/1/1991 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,46.6669444,-121.0355556,4006,7406
S2005WA063002,179707,32847,32705,174825,S2005WA063002,05N0555,2005,site_obsdate,5/3/2005 0:00,5/3/2005 0:00,inceptisols,xerepts,haploxerepts,calcic haploxerepts,coarse-silty,47.2665833,-117.739501953125,4006,7399
89WA009001,126054,16386,16386,124310,S1989WA009001,90P0071,1989,site_obsdate,12/3/1989 0:00,12/1/1989 0:00,inceptisols,xerepts,haploxerepts,andic haploxerepts,loamy-skeletal,47.8833351,-123.0,4006,7372
S2001WA063009,111860,28898,28825,111765,S2001WA063009,02N0120,2001,site_obsdate,8/14/2001 0:00,8/14/2001 0:00,inceptisols,xerepts,haploxerepts,andic haploxerepts,sandy,47.9637756,-117.3879318,4006,7399
03WA055009,154102,30898,30781,158175,03-EED-07,04N0405,2003,site_obsdate,10/15/2003 0:00,10/15/2003 0:00,inceptisols,xerepts,haploxerepts,aquic haploxerepts,sandy-skeletal,48.6144447,-123.1399994,4006,7395
2001WA063006,1181311,28895,28822,116986,S2001WA063006,02N0117,2001,site_obsdate,9/14/2001 0:00,9/14/2001 0:00,inceptisols,xerepts,haploxerepts,lamellic haploxerepts,coarse-loamy,47.5438881,-117.1313858,4006,7399
S2001WA063011,111842,28900,28827,111754,S2001WA063011,02N0122,2001,site_obsdate,8/13/2001 0:00,8/13/2001 0:00,inceptisols,xerepts,haploxerepts,lamellic haploxerepts,coarse-loamy,47.5319099,-117.1492691,4006,7399
S2002WA063001,129056,30525,30409,127241,S2002WA063001,03N0289,2002,site_obsdate,7/3/2002 0:00,7/3/2002 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,47.9966927,-117.2606125,4006,7399
S1999WA063007,9684,25477,25477,9696,S1999WA063007,00P0800,1999,site_obsdate,10/13/1999 0:00,10/13/1999 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,coarse-loamy,47.5636101,-117.6490249633789,4006,7399
S2000WA063001,9897,26261,26261,9914,S2000WA063001,01P0250,2000,site_obsdate,5/16/2000 0:00,5/16/2000 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,47.5018387,-117.4042739868164,4006,7399
S1995WA047002,106806,22445,22445,106823,S1995WA047002,95P1053,1994,site_obsdate,9/13/1994 0:00,9/11/1994 0:00,inceptisols,xerepts,haploxerepts,typic haploxerepts,ashy over loamy-skeletal,48.6311111,-120.7380524,4006,7391
S2005WA063004,179725,33125,32979,183084,S2005WA063004,06N0191,2005,site_obsdate,9/13/2005 0:00,9/13/2005 0:00,inceptisols,xerepts,haploxerepts,oxyaquic vitrandic haploxerepts,ashy,47.3751106,-117.6861115,4006,7399
S1994WA077003,106895,20880,20880,106912,S1994WA077003,94P0318,1993,site_obsdate,9/1/1993 0:00,8/30/1993 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,46.6236115,-121.1416702,4006,7406
S1994WA047007,106798,21469,21469,106815,S1994WA047007,95P0066,1994,site_obsdate,10/17/1994 0:00,10/17/1994 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,48.7497215,-119.1891632,4006,7391
S1994WA047008,106799,21470,21470,106816,S1994WA047008,95P0067,1994,site_obsdate,10/17/1994 0:00,10/17/1994 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,48.7588882,-119.2024994,4006,7391
S1994WA047013,106804,21475,21475,106821,S1994WA047013,95P0072,1994,site_obsdate,10/18/1994 0:00,10/18/1994 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,48.8216667,-119.2055588,4006,7391
S1995WA047003,106807,22446,22446,106824,S1995WA047003,95P1054,1994,site_obsdate,7/15/1994 0:00,7/13/1994 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,48.7152786,-120.2850037,4006,7391
S1995WA065004,1119474,22542,22542,106889,S1995WA065004,96P0076,1995,site_obsdate,11/6/1995 0:00,11/6/1995 0:00,inceptisols,xerepts,haploxerepts,andic haploxerepts,loamy-skeletal,48.1725006,-117.52305603027344,4006,7400
S1991WA047003,106783,19018,19018,106800,S1991WA047003,92P0395,1991,site_obsdate,8/11/1991 0:00,8/11/1991 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,48.8988876,-119.3000031,4006,7391
1991WA047006,1119494,19021,19021,106803,S1991WA047006,92P0398,1991,site_obsdate,7/20/1991 0:00,7/18/1991 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,48.8744431,-119.3166656,4006,7391
1994WA047001,1119496,20921,20921,107451,S1994WA047001,94P0359,1993,site_obsdate,4/22/1993 0:00,4/20/1993 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,48.6244431,-119.7869415,4006,7391
1994WA047009,1119495,21471,21471,106817,S1994WA047009,95P0068,1994,site_obsdate,10/17/1994 0:00,10/17/1994 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,loamy-skeletal,48.7675018,-119.1849976,4006,7391
S1995WA065002,1119471,22540,22540,106887,S1995WA065002,96P0074,1995,site_obsdate,11/6/1995 0:00,11/6/1995 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,48.1394463,-117.5338898,4006,7400
S1997WA047004,109325,23454,23454,109311,S1997WA047004,98P0007,1997,site_obsdate,,6/30/1997 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,coarse-loamy,48.3452797,-119.9049988,4006,7391
1985WA019001,1181388,12576,12576,975923,1985WA019001,85P0893,1985,site_obsdate,8/27/1985 0:00,6/1/1985 0:00,inceptisols,xerepts,haploxerepts,vitrandic haploxerepts,sandy-skeletal,48.6010583,-118.8396222,4006,7377
93CA079002D,65189,20397,20397,65379,93CA079002D,93P0670,1993,site_obsdate,5/13/1993 0:00,5/11/1993 0:00,vertisols,xererts,haploxererts,typic haploxererts,,35.3295556,-120.6969985961914,3951,4488
S2012CA079002,824901,69746,67820,660495,S2012CA079002,13N4945,2012,site_obsdate,2/10/2013 0:00,10/5/2012 0:00,vertisols,xererts,haploxererts,aridic haploxererts,,35.367610931396484,-120.82006072998047,3951,4488
S2014CA007002,1114608,71415,132093,893812,S2014CA007002,14N0513,2014,site_obsdate,4/21/2014 0:00,3/14/2014 0:00,vertisols,xererts,haploxererts,aquic haploxererts,,39.5796944,-121.9583333,3951,4452
S2018CA079001,1292097,74181,134786,1405883,S2018CA079001,19N0131,2018,site_obsdate,11/13/2018 0:00,10/3/2018 0:00,vertisols,xererts,haploxererts,aridic haploxererts,,35.34236145019531,-120.74311065673828,3951,4488
S2018CA079002,1292098,74182,134787,1405884,S2018CA079002,19N0132,2018,site_obsdate,11/13/2018 0:00,10/3/2018 0:00,vertisols,xererts,haploxererts,aridic haploxererts,,35.34286880493164,-120.74305725097656,3951,4488
S2018CA079003,1292099,74183,134788,1405885,S2018CA079003,19N0133,2018,site_obsdate,11/13/2018 0:00,10/3/2018 0:00,vertisols,xererts,haploxererts,aridic haploxererts,,35.341880798339844,-120.7436294555664,3951,4488
S2018CA079005,1292101,74185,134790,1405887,S2018CA079005,19N0135,2018,site_obsdate,11/13/2018 0:00,10/3/2018 0:00,vertisols,xererts,haploxererts,aridic haploxererts,,35.34185028076172,-120.7425308227539,3951,4488
2018CA079001,1281460,74201,134806,1393360,2018CA079001,19N0151,2018,site_obsdate,2/28/2019 0:00,10/3/2018 0:00,vertisols,xererts,haploxererts,aridic haploxererts,,35.091416,-120.54610443115234,3951,4488
S2020CA097001,,76284,136878,,S2020CA097001,20N0633,2020,site_obsdate,2/21/2020 0:00,2/21/2020 0:00,vertisols,xererts,haploxererts,typic haploxererts,,38.68647385,-122.8183594,3951,4497
S1964CA095003,100232,2750,2750,100249,S1964CA095003,40A2919,1964,site_obsdate,10/6/1964 0:00,10/6/1964 0:00,vertisols,xererts,haploxererts,,very-fine,38.3288879,-121.8150024,3951,4496
S1964CA073008,100166,231,231,100183,S1964CA073008,40A0251,1964,site_obsdate,3/11/1964 0:00,3/11/1964 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,33.2638893,-117.296669,3951,4485
S1958CA001003,107896,2913,2913,107913,S1958CA001003,40A3082,1958,site_obsdate,6/1/1958 0:00,6/1/1958 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,37.7463875,-121.6916656,3951,4449
S1958CA001004,107897,2914,2914,107914,S1958CA001004,40A3083,1958,site_obsdate,6/1/1958 0:00,6/1/1958 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,37.7486115,-121.7088852,3951,4449
S1964CA095002,100100,2916,2916,100248,S1964CA095002,40A3085,1964,site_obsdate,10/6/1964 0:00,10/6/1964 0:00,vertisols,xererts,haploxererts,aridic haploxererts,very-fine,38.3591652,-121.8772202,3951,4496
S1964CA113013,100296,2917,2917,100313,S1964CA113013,40A3086,1964,site_obsdate,9/28/1964 0:00,9/28/1964 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,38.6563056,-121.9476944,3951,4505
S1964CA073009,100167,2924,2924,100184,S1964CA073009,40A3093,1964,site_obsdate,3/11/1964 0:00,3/11/1964 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,33.0705566,-116.8569412,3951,4485
S1958CA001001,107894,2925,2925,107911,S1958CA001001,40A3094,1958,site_obsdate,11/10/1958 0:00,11/10/1958 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,37.7244453,-121.8183365,3951,4449
S1958CA001002,107895,2926,2926,107912,S1958CA001002,40A3095,1958,site_obsdate,11/11/1958 0:00,11/11/1958 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,37.7491684,-121.8177795,3951,4449
S1961CA097011,100248,2927,2927,100265,S1961CA097011,40A3096,1961,site_obsdate,6/27/1961 0:00,6/27/1961 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,38.2852783,-122.6063919,3951,4497
S1961CA097012,100249,2928,2928,100266,S1961CA097012,40A3097,1961,site_obsdate,6/28/1961 0:00,6/28/1961 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,38.2811127,-122.5908356,3951,4497
S1965CA053010,108048,2929,2929,108065,S1965CA053010,40A3098,1965,site_obsdate,5/19/1965 0:00,5/19/1965 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,36.1622238,-120.9300003,3951,4475
S1972CA049021,98947,5993,5993,99092,S1972CA049021,72C0105,1972,site_obsdate,6/1/1972 0:00,6/1/1972 0:00,vertisols,xererts,haploxererts,chromic haploxererts,fine,41.4086113,-120.7902756,3951,4473
S1972CA049022,98948,5994,5994,99093,S1972CA049022,72C0106,1972,site_obsdate,6/1/1972 0:00,6/1/1972 0:00,vertisols,xererts,haploxererts,chromic haploxererts,very-fine,41.4691658,-120.8458328,3951,4473
93CA011001A,65161,20627,20627,65351,93CA011001A,94P0053,1993,site_obsdate,9/21/1993 0:00,9/21/1993 0:00,vertisols,xererts,haploxererts,chromic haploxererts,fine,39.3455556,-122.3230556,3951,4454
93CA011001B,65162,20628,20628,65352,93CA011001B,94P0054,1993,site_obsdate,9/21/1993 0:00,9/21/1993 0:00,vertisols,xererts,haploxererts,chromic haploxererts,fine,39.3455556,-122.3230556,3951,4454
93CA011001C,65163,20629,20629,65353,93CA011001C,94P0055,1993,site_obsdate,9/21/1993 0:00,9/21/1993 0:00,vertisols,xererts,haploxererts,chromic haploxererts,fine,39.3455556,-122.3230556,3951,4454
93CA011005,65167,20630,20630,65357,93CA011005,94P0056,1993,site_obsdate,9/22/1993 0:00,9/22/1993 0:00,vertisols,xererts,haploxererts,chromic haploxererts,very-fine,39.3458333,-122.3313889,3951,4454
S1973CA049012,99097,6141,6141,99242,S1973CA049012,73C0103,1973,site_obsdate,9/17/1973 0:00,9/17/1973 0:00,vertisols,xererts,haploxererts,leptic haploxererts,very-fine,41.2000008,-120.413887,3951,4473
99CA111004,109473,24378,24378,109459,S1999CA111004,99P0344,1999,site_obsdate,4/12/1999 0:00,4/12/1999 0:00,vertisols,xererts,haploxererts,leptic haploxererts,fine,34.0969582,-118.9736938,3951,4504
86CA019053,957831,13754,13754,976125,86CA019053,87P0080,1987,site_obsdate,,6/1/1987 0:00,vertisols,xererts,haploxererts,sodic haploxererts,fine,36.7044444,-120.3738889,3951,4458
86CA019054,957832,13857,13857,976126,86CA019054,87P0183,1987,site_obsdate,,6/1/1987 0:00,vertisols,xererts,haploxererts,sodic haploxererts,fine,36.7044444,-120.3738889,3951,4458
89CA019004,958229,16444,16444,976523,89CA019004,90P0129,1990,site_obsdate,,6/1/1990 0:00,vertisols,xererts,haploxererts,sodic haploxererts,fine,36.7044444,-120.3738889,3951,4458
89CA019005,958230,16445,16445,976524,89CA019005,90P0130,1990,site_obsdate,,6/1/1990 0:00,vertisols,xererts,haploxererts,sodic haploxererts,fine,36.7044444,-120.3738889,3951,4458
89CA019006,958231,16446,16446,976525,89CA019006,90P0131,1990,site_obsdate,,6/1/1990 0:00,vertisols,xererts,haploxererts,sodic haploxererts,fine,36.7044444,-120.3738889,3951,4458
89CA019007,958232,16447,16447,976526,89CA019007,90P0132,1990,site_obsdate,,6/1/1990 0:00,vertisols,xererts,haploxererts,sodic haploxererts,fine,36.7044444,-120.3738889,3951,4458
S1967CA065001,100231,2915,2915,100117,S1965CA065001,40A3084,1967,site_obsdate,5/5/1967 0:00,5/5/1967 0:00,vertisols,xererts,haploxererts,typic haploxererts,fine,33.8072548,-117.4303207,3951,4481
79CA083001,120120,7549,7549,118376,S1979CA083001,79P0457,1979,site_obsdate,1/1/1979 0:00,1/1/1979 0:00,vertisols,xererts,haploxererts,arenic haploxererts,fine,34.8749886,-119.4495468,3951,4490
91CA099004,127168,17774,17774,125424,S1991CA099004,91P0345,1991,site_obsdate,10/1/1991 0:00,10/1/1991 0:00,vertisols,xererts,haploxererts,arenic haploxererts,fine,37.60138702392578,-121.3000031,3951,4498
S1979CA083002,98990,7550,7550,99135,S1979CA083002,79P0458,1979,site_obsdate,6/3/1979 0:00,6/1/1979 0:00,vertisols,xererts,haploxererts,aridic haploxererts,fine,34.684165954589844,-119.9044418,3951,4490
