upedonid,peiid,pedon_key,site_key,usiteid,Yearlabel,year_source,baseline_year,baseline_land_use,baseline_developed,sampled_before_1985,region_group,lcms_version,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
S1959NE051004,103837,2265,2265,S1959NE051004,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1959 0:00,11/3/1959 0:00,,,,,,42.2883339,-96.8413925,3982,6137
S1962NE157004,110364,4967,4967,S1962NE157004,1962,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/11/1962 0:00,7/11/1962 0:00,,,,,,41.7588654,-103.3649826,3982,6190
93NE097005,103896,20979,20979,S1993NE097005,1993,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/9/1993 0:00,9/9/1993 0:00,,,,,,40.2966843,-96.1433487,3982,6160
S1959NJ005001,104160,283,283,S1959NJ005001,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/19/1959 0:00,8/19/1959 0:00,,,,,,39.9041672,-74.9394455,3984,6217
S1960NJ007002,104182,285,285,S1960NJ007002,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/1/1960 0:00,8/1/1960 0:00,,,,,,39.8044586,-75.0246048,3984,6218
S1961NJ007003,104183,297,297,S1961NJ007003,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/26/1961 0:00,7/26/1961 0:00,,,,,,39.8058319,-74.9136124,3984,6218
S1958NJ015002,104197,314,314,S1958NJ015002,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/21/1958 0:00,8/21/1958 0:00,,,,,,39.5922203,-74.9677811,3984,6222
S1957NJ025001,104224,320,320,S1957NJ025001,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/18/1957 0:00,4/18/1957 0:00,,,,,,40.3144455,-74.1919479,3984,6227
S1957NJ021001,104216,322,322,S1957NJ021001,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,3/29/1957 0:00,3/29/1957 0:00,,,,,,40.2844429,-74.5599976,3984,6225
S1958NJ023001,104222,324,324,S1958NJ023001,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/3/1958 0:00,4/3/1958 0:00,,,,,,40.3669434,-74.49666595458984,3984,6226
S1961NJ005001,104162,325,325,S1961NJ005001,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/25/1961 0:00,7/25/1961 0:00,,,,,,39.8455544,-74.71055603027344,3984,6217
S1959NJ005002,104161,330,330,S1959NJ005002,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/30/1959 0:00,8/30/1959 0:00,,,,,,39.9069443,-74.7361145,3984,6217
94NJ041009,79536,21097,21097,S1994NJ041009,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,4/29/1994 0:00,4/29/1994 0:00,,,,,,40.6911125,-75.1483307,3984,6235
S1957NY045001,104689,247,247,S1957NY045001,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/26/1957 0:00,9/26/1957 0:00,,,,,,43.9991684,-75.9002762,3988,6308
S1961NY055001,104697,250,250,S1961NY055001,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/11/1961 0:00,10/11/1961 0:00,,,,,,43.2166672,-77.9666672,3988,6313
S1958NY023001,104651,272,272,S1958NY023001,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/8/1958 0:00,10/8/1958 0:00,,,,,,42.5830574,-76.2113876,3988,6297
S1976NY089001,104743,1258,1258,S1976NY089001,1976,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/30/1976 0:00,8/30/1976 0:00,,,,,,44.8686104,-74.7825012,3988,6330
1956-OH063-003,749832,66836,64911,1956-OH063-003,1956,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/24/1956 0:00,5/24/1956 0:00,,,,,,41.0372200012207,-83.6963806,3989,6379
1953-OH039-S01,746667,66210,64285,1953-OH039-S01,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,8/28/1953 0:00,,,,aquic arenic hapludalfs,loamy,41.2364044,-84.3145294,3989,6367
S1961OR027001,105045,809,809,S1961OR027001,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/23/1961 0:00,10/23/1961 0:00,,,,,,45.6347237,-121.5561142,3991,6526
S1961OR027002,105046,810,810,S1961OR027002,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/24/1961 0:00,10/24/1961 0:00,,,,,,45.6488876,-121.5550003,3991,6526
S1955OR027003,105044,835,835,S1955OR027003,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1955 0:00,11/1/1955 0:00,,,,,,45.5205574,-121.5975037,3991,6526
S1956PA029001,105343,340,340,S1956PA029001,1956,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/9/1956 0:00,9/9/1956 0:00,,,,,,39.9227791,-75.5691681,3992,6563
S1955PA071014,105388,358,358,S1955PA071014,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/16/1955 0:00,9/16/1955 0:00,,,,,,39.9647217,-76.1113892,3992,6584
55PA071009,868899,373,373,S1955PA071009,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/19/1955 0:00,9/19/1955 0:00,,,,,,40.2047234,-76.4877777,3992,6584
S1958RI009001,107489,5161,5161,S1958RI009001,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/11/1958 0:00,11/11/1958 0:00,,,,,,41.4416504,-71.4503174,3996,6714
S1955TN077001,105884,4677,4677,S1955TN077001,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/1/1955 0:00,2/1/1955 0:00,,,,,,35.7430573,-88.4558334,3999,6865
S1953TN009003,105791,4690,4690,S1953TN009003,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/1/1953 0:00,2/1/1953 0:00,,,,,,35.7599983,-83.9758301,3999,6831
S1961TN045008,105854,4692,4692,S1961TN045008,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/1/1961 0:00,2/1/1961 0:00,,,,,,36.0572205,-89.3491669,3999,6849
S1959TN071007,105880,4705,4705,S1959TN071007,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/21/1959 0:00,10/21/1959 0:00,,,,,,35.0655556,-88.2752762,3999,6862
1959TN141033,872355,4759,4759,S1959TN141033,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,12/9/1959 0:00,12/9/1959 0:00,,,,,,36.0888901,-85.5922241,3999,6897
S1953TN009010,105798,4761,4761,S1953TN009010,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/1/1953 0:00,4/1/1953 0:00,,,,,,35.7180557,-84.0491638,3999,6831
S1955TN077005,105888,4763,4763,S1955TN077005,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/6/1955 0:00,4/6/1955 0:00,,,,,,35.6297226,-88.3230591,3999,6865
S1975TX113007,110751,4415,4415,S1975TX113007,1975,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1975 0:00,6/1/1975 0:00,,,,,,32.8132095,-96.9850159,4000,6978
S1967UT035006,106365,5398,5398,S1967UT035006,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/25/1967 0:00,8/25/1967 0:00,,,,,,40.5755539,-112.0311127,4002,7202
S1967UT035002,106361,5399,5399,S1967UT035002,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/22/1967 0:00,8/22/1967 0:00,,,,,,40.58555603027344,-111.9594421,4002,7202
S1967UT039018,106437,5419,5419,S1967UT039018,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/1/1967 0:00,9/1/1967 0:00,,,,,,39.0419426,-111.7944412,4002,7204
S1968UT017006,106283,5472,5472,S1968UT017006,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/12/1968 0:00,6/12/1968 0:00,,,,,,37.64472198486328,-112.1666641,4002,7193
S1968UT027025,106334,5770,5770,S1968UT027025,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1968 0:00,11/1/1968 0:00,,,,,,39.2799988,-112.5661087,4002,7198
S1968UT027062,106341,5774,5774,S1968UT027062,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1968 0:00,11/1/1968 0:00,,,,,,39.4180565,-112.7205582,4002,7198
S1971UT057002,106520,5841,5841,S1971UT057002,1971,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/25/1971 0:00,6/25/1971 0:00,,,,,,41.3333321,-111.8633347,4002,7213
S04VA059009-1,256795,32803,32661,S2004-VA059-9-1,2007,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/24/2007 0:00,9/24/2007 0:00,,,,,,38.8536453,-77.1916275,4003,7242
S04VA059018-2,257131,32809,32667,S2004-VA059-18-2,2007,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/28/2007 0:00,9/28/2007 0:00,,,,,,38.7894783,-77.0716248,4003,7242
S04VA059020-1,256916,32810,32668,S2004-VA059-20-1,2007,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/24/2007 0:00,9/24/2007 0:00,,,,,,38.9603119,-77.3274612,4003,7242
S10VT019003,870180,70048,68120,S2010VT019003,2010,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,3/25/2013 0:00,8/19/2010 0:00,,,,,,44.9706556,-72.3188833,4005,7363
S1961WA025004,106683,932,932,S1961WA025004,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/11/1961 0:00,5/11/1961 0:00,,,,,,47.0288887,-119.2155533,4006,7380
S1961WA021003,106678,939,939,S1961WA021003,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/8/1961 0:00,5/8/1961 0:00,,,,,,46.4055557,-119.1758347,4006,7378
S1960WA011001,106637,952,952,S1960WA011001,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1960 0:00,6/1/1960 0:00,,,,,,45.612030029296875,-122.5034103,4006,7373
S1960WA011002,106638,953,953,S1960WA011002,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1960 0:00,6/1/1960 0:00,,,,,,45.6200829,-122.5520248,4006,7373
S1961WA025002,106681,962,962,S1961WA025002,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/10/1961 0:00,5/10/1961 0:00,,,,,,46.9294434,-119.5369415,4006,7380
S1960WA011008,106640,969,969,S1960WA011008,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1960 0:00,6/1/1960 0:00,,,,,,45.7083321,-122.7030563,4006,7373
S1961WA025011,106690,990,990,S1961WA025011,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/15/1961 0:00,5/15/1961 0:00,,,,,,46.9952774,-119.0883331,4006,7380
S1966WA033001,106701,993,993,S1966WA033001,1966,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1966 0:00,6/1/1966 0:00,,,,,,47.4866676,-121.714447,4006,7384
S1957WA063010,106858,995,995,S1957WA063010,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/13/1957 0:00,9/13/1957 0:00,,,,,,47.8886108,-117.4936142,4006,7399
71WA053005,955848,5858,5858,71WA053005,1971,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,6/1/1971 0:00,,,,,,47.1106392,-122.2942709,4006,7394
S1974WA061006,106845,6212,6212,S1974WA061006,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/12/1974 0:00,6/12/1974 0:00,,,,,,48.1180573,-122.1783371,4006,7398
S1969WA047009,106778,26399,26400,S1969WA047009,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1969 0:00,6/1/1969 0:00,,,,,,48.3845558,-119.5711594,4006,7391
S1960WV003005,111014,3827,3827,S1960WV003005,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1960 0:00,6/1/1960 0:00,,,,,,39.5458603,-77.9035873,4008,7480
S02WV051001,533948,55560,54759,S02-WV051-001,2002,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,4/23/2002 0:00,4/23/2002 0:00,,,,,,39.9297222,-80.7547222,4008,7504
S1950WY015007,107236,3265,3265,S1950WY015007,1950,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/7/1950 0:00,8/7/1950 0:00,,,,,,42.06083297729492,-104.1725006,4009,7541
S1969WY023005,107310,5645,5645,S1969WY023005,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/2/1969 0:00,10/2/1969 0:00,,,,,,42.7291679,-110.9358368,4009,7545
1987MO001007,35484,50128,49414,1987MO001007,1987,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,9/14/1987 0:00,Alfisols,Udalfs,Agrudalfs,Typic Agrudalfs,,38.9672644,-92.3451678,3976,5701
2000MO051171,92147,48601,47887,2000MO051171,2000,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,2/16/2000 0:00,Alfisols,Aqualfs,Albaqualfs,Typic Albaqualfs,,38.9672222,-92.34500122070312,3976,5726
1991MO019012,90329,48865,48151,1991MO019012,1991,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,5/1/1991 0:00,Alfisols,Aqualfs,Albaqualfs,Typic Albaqualfs,,38.9672644,-92.3451678,3976,5710
1991MO019007,90324,48868,48154,1991MO019007,1991,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,4/24/1991 0:00,Alfisols,Aqualfs,Albaqualfs,Typic Albaqualfs,,38.9672644,-92.3451678,3976,5710
1994MO015011,40699,50000,49286,1994MO015011,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,2/1/1994 0:00,Alfisols,Aqualfs,Albaqualfs,Vertic Albaqualfs,,38.9672644,-92.3451678,3976,5701
1999MO051169,92145,48602,47888,1999MO051169,1999,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,11/30/1999 0:00,Mollisols,Aquolls,Argiaquolls,Typic Argiaquolls,,38.9672644,-92.3451678,3976,5726
1999MO203027M,97205,47161,46447,1999MO203027M,1999,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,2/24/1999 0:00,2/24/1999 0:00,Inceptisols,Udepts,Dystrudepts,Typic Paleudalfs,loamy-skeletal,38.96722412,-92.34500122,3976,5801
1991MO019042,90349,48853,48139,1991MO019042,1991,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,5/28/1991 0:00,Alfisols,Aqualfs,Endoaqualfs,Typic Endoaqualfs,,38.9672644,-92.3451678,3976,5710
2009MO207002S,356002,46310,45596,2009MO207002S,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,7/8/2009 0:00,Alfisols,Aqualfs,Epiaqualfs,Aeric Chromic Vertic Epiaqualfs,,38.9672203,-92.3450012,3976,5803
2009MO207001S,356001,46311,45597,2009MO207001S,2009,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,7/8/2009 0:00,Alfisols,Aqualfs,Epiaqualfs,Aeric Vertic Epiaqualfs,,38.9672203,-92.3450012,3976,5803
1992MO019041,90432,48807,48093,1992MO019041,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,3/4/1992 0:00,Alfisols,Aqualfs,Epiaqualfs,Vertic Epiaqualfs,,38.9672644,-92.3451678,3976,5710
S1959OH003108,842806,67238,65313,S1959OH003108,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,3/15/1959 0:00,Alfisols,Aqualfs,Epiaqualfs,Aeric Epiaqualfs,fine,40.66640090942383,-83.93289947509766,3989,6349
S1959OH003109,842807,67239,65314,S1959OH003109,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,3/15/1959 0:00,Alfisols,Aqualfs,Epiaqualfs,Aeric Epiaqualfs,fine,40.6515007019043,-83.96589660644531,3989,6349
1994MO051025,90633,48744,48030,1994MO051025,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,6/26/1994 0:00,Inceptisols,Ochrepts,Eutrochrepts,Dystric Fluventic Eutrochrepts,,38.9672644,-92.3451678,3976,5726
1990MO051009,90304,48882,48168,1990MO051009,1990,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,11/7/1990 0:00,Inceptisols,Ochrepts,Eutrochrepts,Dystric Fluventic Eutrochrepts,,38.9672644,-92.3451678,3976,5726
1990MO051017,90312,48876,48162,1990MO051017,1990,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,12/11/1990 0:00,Entisols,Aquents,Fluvaquents,Aeric Fluvaquents,,38.9672644,-92.3451678,3976,5726
1980PA069011,422207,54001,53200,465,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/23/1980 0:00,4/23/1980 0:00,Inceptisols,Aquents,Fragiaquepts,Aeric Fragiaquepts,fine-loamy,41.5294444,-75.6677778,3992,6583
1980PA069012,422208,54002,53201,466,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/25/1980 0:00,4/25/1980 0:00,Inceptisols,Aquents,Fragiaquepts,Aeric Fragiaquepts,coarse-loamy,41.5166667,-75.6483333,3992,6583
1963PA117009,422519,54347,53546,777,1963,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/19/1963 0:00,6/19/1963 0:00,Inceptisols,Aquents,Fragiaquepts,Aeric Fragiaquepts,fine-loamy,41.8091667,-77.0083333,3992,6607
1968PA005011,409580,53906,53105,38,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/2/1968 0:00,7/2/1968 0:00,Alfisols,Ustalfs,Fragiudalfs,Aquic Fragiudalfs,fine-silty,40.8661111,-79.4944444,3992,6551
1965PA089009,422333,54141,53340,591,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/7/1965 0:00,6/7/1965 0:00,Alfisols,Ustalfs,Fragiudalfs,Aquic Fragiudalfs,fine-loamy,40.9688889,-75.1755556,3992,6593
1966PA125004,422565,54399,53598,823,1966,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/5/1966 0:00,8/5/1966 0:00,Alfisols,Ustalfs,Fragiudalfs,Aquic Fragiudalfs,fine-silty,40.2277778,-80.1416667,3992,6611
1972PA075007,422239,54036,53235,1972PA075007,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/18/1972 0:00,7/18/1972 0:00,Alfisols,Ustalfs,Fragiudalfs,Typic Fragiudalfs,fine-loamy,40.29750061035156,-76.3083333,3992,6586
1990MO019042,90272,48905,48191,1990MO019042,1990,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,9/26/1990 0:00,9/26/1990 0:00,Inceptisols,Aquepts,Halaquepts,Aeric Halaquepts,coarse-silty,39.1124265,-92.4912254,3976,5710
1982PA071041,422231,54027,53226,489,1982,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/16/1982 0:00,6/16/1982 0:00,Inceptisols,Aquents,Haplaquepts,Typic Haplaquepts,fine-silty,40.2177778,-76.3902778,3992,6584
72ND087002,48854,69469,67544,72ND087002,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,10/17/1972 0:00,Mollisols,Borolls,Haploborolls,Vertic Haploborolls,,46.3822222,-103.2586111,3981,6102
1989MO163047,408216,46302,45588,1989MO163047,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,1/31/2011 0:00,Alfisols,Udalfs,Hapludalfs,,,38.9672222,-92.34500122070312,3976,5782
1989MO163046,408215,46303,45589,1989MO163046,2011,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,1/31/2011 0:00,Alfisols,Udalfs,Hapludalfs,Typic Hapludalfs,,38.9672222,-92.34500122070312,3976,5782
1995MO151053,90877,48656,47942,1995MO151053,1995,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,11/20/1995 0:00,Alfisols,Udalfs,Hapludalfs,Albaquic Hapludalfs,,38.5969926,-91.7659817,3976,5776
1995MO051106,90798,48694,47980,1995MO051106,1995,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,10/16/1995 0:00,Alfisols,Udalfs,Hapludalfs,Aquertic Hapludalfs,,38.9672644,-92.3451678,3976,5726
1995MO051105,90797,48695,47981,1995MO051105,1995,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,9/21/1995 0:00,Alfisols,Udalfs,Hapludalfs,Typic Hapludalfs,,38.9672644,-92.3451678,3976,5726
1994MO051028C,90638,48739,48025,1994MO051028C,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,7/7/1994 0:00,Alfisols,Udalfs,Hapludalfs,Fragic Oxyaquic Hapludalfs,,38.9672644,-92.3451678,3976,5726
1994MO051028,90636,48741,48027,1994MO051028,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,7/7/1994 0:00,Alfisols,Udalfs,Hapludalfs,Fragic Oxyaquic Hapludalfs,,38.9672644,-92.3451678,3976,5726
1994MO051027,90635,48742,48028,1994MO051027,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/8/1994 0:00,Alfisols,Udalfs,Hapludalfs,Typic Hapludalfs,,38.9672644,-92.3451678,3976,5726
1994MO051024,90632,48745,48031,1994MO051024,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,6/26/1994 0:00,Alfisols,Udalfs,Hapludalfs,Typic Hapludalfs,,38.9672644,-92.3451678,3976,5726
1994MO051023,90631,48746,48032,1994MO051023,1994,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,10/4/1994 0:00,Alfisols,Udalfs,Hapludalfs,Aquic Hapludalfs,,38.9672644,-92.3451678,3976,5726
1993MO019004,90494,48783,48069,1993MO019004,1993,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,1/28/1993 0:00,Alfisols,Udalfs,Hapludalfs,Aquertic Chromic Hapludalfs,,38.9672644,-92.3451678,3976,5710
1990MO019034,90265,48908,48194,1990MO019034,1990,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/2/1990 0:00,Alfisols,Udalfs,Hapludalfs,Aquertic Hapludalfs,,38.9082362,-92.2798485,3976,5710
1992MO099101,88337,49172,48458,1992MO099101,1992,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/25/1992 0:00,Alfisols,Udalfs,Hapludalfs,Typic Hapludalfs,,38.9672644,-92.3451678,3976,5750
1990MO099001,88176,49258,48544,1990MO099001,1990,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/16/1990 0:00,Alfisols,Udalfs,Hapludalfs,Mollic Hapludalfs,,38.9672644,-92.3451678,3976,5750
1995MO099263,87138,49542,48828,1995MO099263,1995,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,6/28/1995 0:00,Alfisols,Udalfs,Hapludalfs,Aquic Hapludalfs,,38.4628292,-90.5364977,3976,5750
1998MO159024,43485,49963,49249,1998MO159024,1998,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,3/17/1998 0:00,Alfisols,Udalfs,Hapludalfs,Aquollic Hapludalfs,,38.9672644,-92.3451678,3976,5780
1987MO001004,35481,50130,49416,1987MO001004,1987,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,9/11/1987 0:00,Alfisols,Udalfs,Hapludalfs,Aquic Hapludalfs,,38.9672644,-92.3451678,3976,5701
1972PA003021,409568,53773,52972,26,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/12/1972 0:00,6/12/1972 0:00,Alfisols,Ustalfs,Hapludalfs,Aquic Hapludalfs,fine,40.6086111,-79.9272222,3992,6550
1965PA003010,409566,53751,52950,24,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/30/1965 0:00,6/30/1965 0:00,Alfisols,Ustalfs,Hapludalfs,Aquollic Hapludalfs,fine,40.2933333,-79.9869444,3992,6550
1962PA129012,422592,54429,53628,850,1962,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/12/1962 0:00,6/12/1962 0:00,Alfisols,Ustalfs,Hapludalfs,Fragic Oxyaquic Hapludalfs,fine-loamy,40.2305556,-79.4958333,3992,6613
1977PA027047,421935,53698,52897,1977PA027047,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/26/1977 0:00,4/26/1977 0:00,Alfisols,Ustalfs,Hapludalfs,Lithic Hapludalfs,clayey,40.7158461,-77.9338634,3992,6562
1962PA129013,422593,54430,53629,851,1962,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/12/1962 0:00,6/12/1962 0:00,Alfisols,Ustalfs,Hapludalfs,Oxyaquic Hapludalfs,fine,40.2319444,-79.4955556,3992,6613
1970PA067004,422188,53980,53179,1970PA067004,1970,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/9/1970 0:00,6/9/1970 0:00,Alfisols,Ustalfs,Hapludalfs,Typic Hapludalfs,fine,40.6108333,-77.3583333,3992,6582
1972PA071014,422213,54008,53207,1972PA071014,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/18/1972 0:00,7/18/1972 0:00,Alfisols,Ustalfs,Hapludalfs,Typic Hapludalfs,fine,39.9397222,-76.1402778,3992,6584
1972PA071015,422214,54009,53208,1972PA071015,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/18/1972 0:00,7/18/1972 0:00,Alfisols,Ustalfs,Hapludalfs,Typic Hapludalfs,fine,39.900001525878906,-76.0602778,3992,6584
1969PA009005,409591,54028,53227,1969PA009005,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/30/1969 0:00,7/30/1969 0:00,Alfisols,Ustalfs,Hapludalfs,Typic Hapludalfs,fine-loamy,40.1105556,-78.6416667,3992,6553
1965PA003009,409565,53740,52939,23,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/30/1965 0:00,6/30/1965 0:00,Alfisols,Ustalfs,Hapludalfs,Ultic Hapludalfs,coarse-loamy,40.3102778,-80.0419444,3992,6550
1959PA077005,422250,54049,53248,1959PA077005,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/14/1959 0:00,7/14/1959 0:00,Alfisols,Ustalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,40.6466667,-75.5941667,3992,6587
1974PA081018,422273,54075,53274,1974PA081018,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/18/1974 0:00,6/18/1974 0:00,Alfisols,Ustalfs,Hapludalfs,Ultic Hapludalfs,coarse-silty,41.1952778,-76.8305556,3992,6589
1974PA081022,422277,54079,53278,1974PA081022,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/18/1974 0:00,6/18/1974 0:00,Alfisols,Ustalfs,Hapludalfs,Ultic Hapludalfs,coarse-silty,41.1952778,-77.2677778,3992,6589
1960PA091013,868914,54171,53370,618,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/8/1960 0:00,9/8/1960 0:00,Alfisols,Ustalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,40.3341667,-75.5252778,3992,6594
1958PA129001,422585,54421,53620,843,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/28/1958 0:00,2/28/1958 0:00,Alfisols,Ustalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,40.3061111,-79.5030556,3992,6613
1958PA129002,422586,54422,53621,844,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,2/28/1958 0:00,2/28/1958 0:00,Alfisols,Ustalfs,Hapludalfs,Ultic Hapludalfs,fine-loamy,40.3288889,-79.7227778,3992,6613
1990MO099002,88177,49257,48543,1990MO099002,1990,site_obsdate,1985,Developed,1,0,CONUS,v2025-11,,8/16/1990 0:00,Mollisols,Udolls,Hapludolls,Typic Hapludolls,,38.9672644,-92.3451678,3976,5750
